,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
20094,3045427,-5.0,87205.0,0.0,0.0,12.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,197.0,368.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
119297,3453175,-45.0,584486.0,0.0,0.0,27.0,-39.0,,,0.0,0.0,100.0,NotFound,64.0,-480.0,Found,Found,166.0,15.0,321.0,214.0,,,,,,,,Found,Found,Android 7.0,chrome 65.0 for android,24.0,2560x1440,match_status:2,T,F,T,F,mobile,SM-G925T Build/NRD90M
74125,3209265,-5.0,230053.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,
106075,3384492,-30.0,390510.0,0.0,0.0,0.0,-7.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,266.0,563.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G925T Build/LMY47X
63187,3145332,-10.0,207826.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,15.0,266.0,127.0,,,,,,,,New,NotFound,,other,,,,F,F,T,F,mobile,SAMSUNG
103416,3373176,-25.0,421545.0,,,-3.0,-12.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,13.0,176.0,127.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
107737,3391469,-15.0,68065.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
140327,3556359,-5.0,819130.0,0.0,0.0,2.0,-3.0,,,0.0,0.0,100.0,Found,27.0,-420.0,Found,Found,166.0,17.0,352.0,333.0,,,,,,,,Found,Found,iOS 11.3.0,mobile safari 11.0,32.0,2436x1125,match_status:2,T,F,F,F,mobile,iOS Device
67948,3174253,-5.0,132636.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,542.0,489.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
110947,3405566,0.0,36331.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,MacOS
131066,3519386,-35.0,405408.0,,,-11.0,-100.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,15.0,266.0,595.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
132993,3525869,-25.0,78502.0,,,3.0,-33.0,8.0,-34.0,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,12.0,317.0,549.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,184.0,Found,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
28671,3063400,-5.0,168923.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,399.0,144.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
95322,3329560,-5.0,101068.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,542.0,533.0,,,,,,,,Found,Found,Windows 10,firefox,24.0,1920x1080,match_status:2,T,F,T,F,desktop,rv:58.0
46705,3095913,-40.0,148184.0,0.0,0.0,20.0,-28.0,,,0.0,0.0,100.0,NotFound,18.0,-300.0,Found,Found,166.0,15.0,321.0,500.0,,,,,,,,Found,Found,Android 7.0,chrome 61.0 for android,32.0,2560x1440,match_status:2,T,F,T,T,mobile,SM-G925T Build/NRD90M
26791,3059648,-10.0,54189.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,612.0,,,,,,,,Found,Found,,chrome 57.0,,,,F,F,T,T,desktop,
39958,3084073,-5.0,131733.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,529.0,600.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
68750,3179753,-20.0,353698.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,315.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
61682,3138358,0.0,121729.0,0.0,0.0,1.0,-100.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,13.0,266.0,563.0,,,,,,,,Found,Found,,chrome 53.0 for android,,,,F,F,T,T,mobile,LG-X165g Build/LRX21M
42475,3088737,-5.0,246016.0,,,6.0,-26.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,15.0,427.0,561.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G900M Build/LRX21T
67879,3173819,-10.0,327847.0,,,1.0,-6.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
125667,3489907,-5.0,48168.0,,,0.0,0.0,,,0.0,0.0,90.56999969482422,Found,52.0,-300.0,New,NotFound,166.0,15.0,193.0,391.0,,,,,,,,Found,Found,Windows 10,firefox 59.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
28903,3063909,-20.0,3752.0,0.0,0.0,-2.0,-22.0,21.0,-30.0,0.0,0.0,100.0,Found,41.0,-300.0,Found,Found,166.0,,317.0,549.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,184.0,Found,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,1136x640,,T,F,T,T,mobile,iOS Device
143031,3570863,-5.0,98131.0,,,2.0,0.0,,,,,100.0,NotFound,27.0,-480.0,New,NotFound,166.0,15.0,352.0,222.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
1942,2996372,0.0,110695.0,3.0,0.0,6.0,-1.0,,,3.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
81115,3248619,-5.0,293179.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
27076,3060179,-5.0,109408.0,0.0,0.0,6.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
105806,3383225,-5.0,357174.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-K410 Build/LRX22G
59137,3125391,-5.0,139896.0,0.0,0.0,-7.0,-35.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,18.0,266.0,507.0,,,,,,,,Found,Found,,Samsung/SM-G532M,,,,F,F,T,T,mobile,SM-G532M Build/MMB29T
83649,3260003,-40.0,683586.0,0.0,0.0,4.0,-25.0,20.0,-36.0,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,13.0,410.0,333.0,228.0,14.0,IP_PROXY:TRANSPARENT,15.0,426.0,119.0,Found,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
142582,3568225,0.0,56067.0,,,0.0,-1.0,,,0.0,0.0,96.0,NotFound,,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 65.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
98640,3349078,-20.0,382996.0,,,1.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,342.0,497.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-J510MN Build/MMB29M
27106,3060233,-5.0,377344.0,,,10.0,-47.0,,,,,100.0,NotFound,25.0,-360.0,New,NotFound,166.0,13.0,373.0,222.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
139419,3551808,-5.0,48460.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,-360.0,Found,Found,225.0,17.0,271.0,507.0,,,,,,,,Found,Found,,chrome 49.0,,,,F,T,T,F,desktop,
110909,3405420,-5.0,124660.0,,,0.0,0.0,,,0.0,0.0,97.62000274658205,NotFound,64.0,-300.0,New,NotFound,166.0,,633.0,391.0,,,,,,,,Found,Found,Mac OS X 10_12_5,safari generic,24.0,2560x1600,match_status:2,T,F,F,T,desktop,MacOS
20545,3046519,-5.0,86675.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,100.0,368.0,,,,,,,,Found,Found,Mac OS X 10.13,firefox 57.0,24.0,2880x1800,match_status:2,T,F,T,F,desktop,rv:57.0
139122,3550155,-5.0,368977.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,193.0,600.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
132692,3525249,-25.0,195390.0,,,1.0,-9.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,New,NotFound,,safari 11.0,,,,F,F,F,F,desktop,
43970,3091457,-10.0,40788.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
97902,3344820,-10.0,65579.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,315.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
87019,3275999,-5.0,191139.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
45597,3094134,-5.0,101965.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,18.0,341.0,225.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,MacOS
125098,3486330,-5.0,189975.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,
86615,3273606,-10.0,570.0,0.0,0.0,0.0,-6.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,542.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
60470,3131267,0.0,363548.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,XT1064 Build/MPB24.65-34-3
79977,3243129,-20.0,54429.0,0.0,0.0,21.0,-29.0,22.0,-42.0,0.0,0.0,100.0,Found,15.0,-300.0,Found,Found,166.0,,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Android 6.0.1,samsung browser 4.0,32.0,1920x1080,match_status:2,T,F,T,T,mobile,SAMSUNG-SM-G900A Build/MMB29M
86839,3275020,-25.0,293174.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
77430,3228656,-20.0,931085.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
57562,3119346,-5.0,52549.0,,,0.0,-3.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,215.0,489.0,,,,,,,,New,NotFound,Windows 8.1,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
50257,3100822,-5.0,93247.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,621.0,222.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
82041,3252926,-5.0,532048.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,312.0,611.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
125500,3488672,-5.0,162804.0,,,9.0,-13.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,420.0,549.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
20121,3045463,0.0,100486.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,339.0,533.0,,,,,,,,Found,Found,Windows 8.1,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Windows
9593,3020355,0.0,112133.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,410.0,278.0,,,,,,,,Found,Found,Windows 10,edge 13.0,24.0,1366x768,match_status:2,T,T,T,T,desktop,Windows
136898,3542752,-5.0,271209.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,290.0,595.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,LG-H840 Build/MMB29M
137141,3543661,-5.0,117228.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,339.0,489.0,,,,,,,,New,NotFound,Windows 10,chrome 66.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
53946,3107819,0.0,35376.0,0.0,0.0,6.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,352.0,533.0,,,,,,,,Found,Found,Android,chrome 63.0,32.0,1280x720,match_status:2,T,F,T,T,mobile,
45156,3093446,-5.0,27586.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,383.0,600.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,1280x800,match_status:2,T,F,T,F,desktop,MacOS
33562,3072567,-5.0,159756.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,397.0,500.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,1920x1080,match_status:2,T,F,F,F,desktop,MacOS
48780,3099035,-5.0,90096.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,400.0,146.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
17514,3039608,-5.0,30271.0,0.0,0.0,2.0,0.0,,,1.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,312.0,214.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
109080,3396349,-20.0,204718.0,,,,,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
129674,3513436,-5.0,364129.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 46.0 for android,,,,F,F,T,F,mobile,SM-G530H Build/LRX22G
29205,3064453,-5.0,141904.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,193.0,391.0,,,,,,,,New,NotFound,Windows 8.1,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
82764,3256477,-5.0,905986.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,612.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
62856,3143644,-15.0,97123.0,0.0,0.0,0.0,-9.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,T,mobile,Moto G (5) Build/NPP25.137-72
117152,3441388,-5.0,252891.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,290.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
35362,3075931,-60.0,122571.0,,,0.0,-19.0,,,,,100.0,NotFound,49.0,-300.0,Unknown,,166.0,15.0,644.0,549.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
67243,3169385,-5.0,109470.0,3.0,0.0,4.0,0.0,,,3.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,410.0,514.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
49177,3099517,-5.0,17742.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,,Found,Found,166.0,,193.0,222.0,,,,,,,,Found,Found,,chrome 61.0,,,match_status:2,F,F,T,F,desktop,Windows
78247,3233106,-5.0,57418.0,,,0.0,-5.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,LG-K240 Build/MXB48T
113122,3419455,-5.0,54958.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-300.0,Found,Found,166.0,,311.0,597.0,,,,,,,,Found,Found,Mac OS X 10_13_3,chrome 65.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
71422,3195049,-5.0,375963.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
80675,3246385,-20.0,304289.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
54130,3108440,-5.0,47608.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,469.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
141724,3563665,-10.0,107924.0,0.0,0.0,-9.0,-24.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,417.0,612.0,,,,,,,,Found,Found,,samsung browser 6.4,,,,F,F,T,F,mobile,SAMSUNG SM-J700M Build/MMB29K
100062,3356185,-95.0,281429.0,0.0,0.0,-7.0,-28.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,SM-P355M Build/MMB29M
122922,3474087,-5.0,111587.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
31073,3068092,0.0,139816.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,613.0,178.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,2560x1440,match_status:2,T,F,T,T,desktop,MacOS
7401,3014270,-10.0,181630.0,0.0,0.0,0.0,0.0,,,0.0,-7.0,100.0,NotFound,52.0,,Found,Found,102.0,15.0,347.0,269.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
23063,3052111,-5.0,104031.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
132274,3523875,-5.0,269510.0,,,0.0,0.0,,,,,100.0,Found,64.0,-300.0,New,NotFound,166.0,,100.0,549.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,2001x1125,match_status:2,T,F,F,F,mobile,iOS Device
93508,3317108,-25.0,414172.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,firefox,,,,F,T,T,F,desktop,
108561,3394645,0.0,136647.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,215.0,391.0,,,,,,,,Found,Found,Mac OS X 10_13_3,safari generic,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
106187,3385087,-5.0,13856.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,542.0,266.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
99636,3354349,-5.0,70312.0,,,6.0,-10.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,12.0,395.0,214.0,,,,,,,,New,NotFound,Windows 7,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
82823,3256799,-25.0,287171.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,33.0,,Unknown,,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,F,F,desktop,
96523,3336230,-5.0,127315.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,102.0,15.0,459.0,360.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
100068,3356196,-5.0,831271.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,153.0,417.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,F,mobile,LG-X230 Build/MRA58K
72571,3201212,-10.0,143626.0,0.0,0.0,,,16.0,-15.0,0.0,0.0,100.0,Found,51.0,-300.0,Found,Found,,,,,849.0,14.0,IP_PROXY:ANONYMOUS,15.0,123.0,161.0,Found,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,rv:11.0
24180,3054333,-5.0,144485.0,,,3.0,-5.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,533.0,,,,,,,,New,NotFound,Android 7.0,chrome 60.0 for android,32.0,1920x1080,match_status:2,T,F,T,F,mobile,SM-G935V Build/NRD90M
93058,3313672,-20.0,97705.0,,,2.0,-22.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,15.0,295.0,561.0,,,,,,,,New,NotFound,,safari generic,,,,F,F,F,F,desktop,
19401,3044006,-40.0,285752.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,WAS-LX3 Build/HUAWEIWAS-LX3
142496,3567716,-5.0,51107.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
135559,3536159,0.0,1208.0,,,0.0,0.0,,,0.0,0.0,97.16999816894533,Found,,-300.0,New,NotFound,166.0,,350.0,277.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
83809,3260617,-5.0,35814.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,535.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
76641,3223948,-20.0,315110.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,153.0,305.0,,,,,,,,Found,Found,,chrome 43.0 for android,,,,F,F,T,F,mobile,BLU
38582,3081630,-5.0,53221.0,,,0.0,0.0,,,0.0,0.0,97.12000274658205,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,410.0,266.0,,,,,,,,Found,Found,Windows 8.1,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
57001,3117526,-5.0,87161.0,,,1.0,-10.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,15.0,352.0,266.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
128044,3504741,-5.0,190107.0,0.0,0.0,-7.0,-34.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,417.0,595.0,,,,,,,,Found,Found,,chrome 56.0 for android,,,,F,F,T,F,mobile,F3313 Build/37.0.A.2.248
94241,3321722,-100.0,275193.0,,,-4.0,-30.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,15.0,567.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
7376,3014204,-55.0,93259.0,,,3.0,-5.0,,,0.0,0.0,95.16000366210938,NotFound,52.0,,New,NotFound,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
80862,3247200,-5.0,300791.0,,,6.0,-12.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,12.0,384.0,507.0,,,,,,,,New,NotFound,,chrome 50.0 for android,,,,F,F,T,F,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03
134289,3530017,-20.0,283783.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,427.0,127.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
73006,3203493,-20.0,342405.0,,,4.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,254.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
61950,3139344,-5.0,81040.0,,,14.0,-51.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,122.0,214.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
